compiler,#e,M,#gates,gate_spec,coupling
sabre_lookahead,2,10,"[[(1, 2), (3, 4)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(0, 4), (6, 7)], [(4, 5), (6, 9)], [(5, 6)], [(4, 5)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3)], [(1, 2), (3, 4)], [(2, 8)], [(1, 2)], [(2, 3)], [(3, 4), (2, 8)], [(4, 5)], [(3, 4), (5, 6)], [(2, 3), (4, 5), (6, 9)], [(5, 6), (3, 4)], [(6, 9)], [(6, 7)], [(5, 6)], [(4, 5)], [(3, 4)]]","[[' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' swap'], [' ZZ'], [' swap', ' swap'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' swap'], [' swap', ' swap'], [' ZZ'], [' ZZ swap', ' swap'], [' swap', ' swap', ' ZZ'], [' swap', ' swap'], [' ZZ'], [' swap'], [' swap'], [' ZZ'], [' ZZ']]","[[4, 13], [6, 14]]"
sabre_decay,2,10,"[[(1, 2), (3, 4)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(0, 4), (6, 7)], [(4, 5), (6, 9)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3)], [(1, 2), (3, 4)], [(2, 8)], [(2, 3)], [(1, 2), (3, 4)], [(4, 5), (2, 3)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(5, 6), (2, 3)], [(6, 9)], [(5, 6)], [(4, 5)], [(3, 4)]]","[[' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ swap', ' swap'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap'], [' swap'], [' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' swap'], [' swap'], [' ZZ swap'], [' ZZ']]","[[4, 13], [6, 14]]"
sabre_basic,1,10,"[[(3, 4), (6, 7)], [(4, 5)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3), (5, 6)], [(1, 2), (6, 9)], [(2, 3)], [(3, 4)], [(2, 3), (0, 4)], [(1, 2)], [(2, 3)], [(3, 4), (2, 8)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(2, 3), (6, 7)], [(5, 6), (1, 2)], [(4, 5), (6, 7)], [(0, 4), (5, 6)], [(3, 4), (6, 9)], [(2, 3), (5, 6)], [(4, 5), (1, 2)], [(3, 4)], [(2, 3)]]","[[' swap', ' swap'], [' swap'], [' swap', ' ZZ'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' swap'], [' swap'], [' ZZ swap'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' swap', ' ZZ swap'], [' swap', ' ZZ swap'], [' swap', ' ZZ'], [' swap', ' ZZ swap'], [' swap', ' ZZ'], [' ZZ swap', ' swap'], [' swap', ' ZZ'], [' swap', ' swap'], [' swap', ' swap'], [' swap', ' ZZ'], [' ZZ swap'], [' ZZ']]","[[4, 12]]"
sabre_lookahead,1,10,"[[(1, 2), (3, 4)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(0, 4), (6, 7)], [(4, 5), (6, 9)], [(5, 6)], [(4, 5)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3)], [(1, 2), (3, 4)], [(2, 8)], [(1, 2)], [(2, 3)], [(3, 4), (2, 8)], [(4, 5)], [(3, 4), (5, 6)], [(2, 3), (4, 5), (6, 9)], [(5, 6), (3, 4)], [(6, 9)], [(6, 7)], [(5, 6)], [(4, 5)], [(3, 4)]]","[[' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' swap'], [' ZZ'], [' swap', ' swap'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' swap'], [' swap', ' swap'], [' ZZ'], [' ZZ swap', ' swap'], [' swap', ' swap', ' ZZ'], [' swap', ' swap'], [' ZZ'], [' swap'], [' swap'], [' ZZ'], [' ZZ']]","[[4, 12]]"
sabre_decay,1,10,"[[(1, 2), (3, 4)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(0, 4), (6, 7)], [(4, 5), (6, 9)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3)], [(1, 2), (3, 4)], [(2, 8)], [(2, 3)], [(1, 2), (3, 4)], [(4, 5), (2, 3)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(5, 6), (2, 3)], [(6, 9)], [(5, 6)], [(4, 5)], [(3, 4)]]","[[' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ swap', ' swap'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap'], [' swap'], [' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' swap'], [' swap'], [' ZZ swap'], [' ZZ']]","[[4, 12]]"
sabre_basic,0,10,"[[(3, 4), (6, 7)], [(4, 5)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3), (5, 6)], [(1, 2), (6, 9)], [(2, 3)], [(3, 4)], [(2, 3), (0, 4)], [(1, 2)], [(2, 3)], [(3, 4), (2, 8)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(2, 3), (6, 7)], [(5, 6), (1, 2)], [(4, 5), (6, 7)], [(0, 4), (5, 6)], [(3, 4), (6, 9)], [(2, 3), (5, 6)], [(4, 5), (1, 2)], [(3, 4)], [(2, 3)]]","[[' swap', ' swap'], [' swap'], [' swap', ' ZZ'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' swap'], [' swap'], [' ZZ swap'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' swap', ' ZZ swap'], [' swap', ' ZZ swap'], [' swap', ' ZZ'], [' swap', ' ZZ swap'], [' swap', ' ZZ'], [' ZZ swap', ' swap'], [' swap', ' ZZ'], [' swap', ' swap'], [' swap', ' swap'], [' swap', ' ZZ'], [' ZZ swap'], [' ZZ']]",[]
sabre_lookahead,0,10,"[[(1, 2), (3, 4)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(0, 4), (6, 7)], [(4, 5), (6, 9)], [(5, 6)], [(4, 5)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3)], [(1, 2), (3, 4)], [(2, 8)], [(1, 2)], [(2, 3)], [(3, 4), (2, 8)], [(4, 5)], [(3, 4), (5, 6)], [(2, 3), (4, 5), (6, 9)], [(5, 6), (3, 4)], [(6, 7)], [(5, 6)], [(4, 5)], [(3, 4)]]","[[' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' swap'], [' ZZ'], [' swap', ' swap'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' swap'], [' swap', ' swap'], [' ZZ'], [' ZZ swap', ' swap'], [' swap', ' swap', ' ZZ swap'], [' ZZ', ' swap'], [' swap'], [' swap'], [' ZZ'], [' ZZ']]",[]
sabre_decay,0,10,"[[(1, 2), (3, 4)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(0, 4), (6, 7)], [(4, 5), (6, 9)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(2, 3)], [(1, 2), (3, 4)], [(2, 8)], [(2, 3)], [(1, 2), (3, 4)], [(4, 5), (2, 3)], [(0, 4), (5, 6)], [(3, 4), (6, 7)], [(5, 6), (2, 3)], [(6, 9)], [(5, 6)], [(4, 5)], [(3, 4)]]","[[' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ swap', ' swap'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap'], [' swap'], [' swap', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' swap'], [' swap'], [' ZZ swap'], [' ZZ']]",[]
sabre_basic,6,10,"[[(1, 2), (0, 3), (6, 7)], [(2, 3), (0, 5)], [(3, 4), (5, 6)], [(0, 3)], [(2, 3)], [(3, 4)], [(2, 3), (4, 5)], [(5, 6), (1, 2)], [(2, 8), (6, 7)], [(6, 9), (1, 2)], [(6, 7)], [(5, 6)], [(0, 5), (6, 9)], [(0, 3), (9, 15)], [(2, 3), (14, 15)], [(3, 4)], [(2, 3), (4, 5)], [(2, 8), (3, 4), (5, 6)], [(2, 3), (4, 5)], [(3, 4), (5, 6)], [(3, 13)], [(13, 14)]]","[[' swap', ' swap', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' swap'], [' swap', ' swap'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' swap'], [' swap'], [' swap', ' ZZ'], [' swap', ' swap'], [' ZZ', ' swap'], [' ZZ'], [' swap', ' swap'], [' swap', ' ZZ', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap'], [' ZZ']]","[[3, 13], [4, 13], [5, 14], [5, 15], [0, 3], [0, 5]]"
sabre_lookahead,6,10,"[[(0, 3)], [(2, 3), (0, 5)], [(1, 2), (3, 4), (5, 6)], [(2, 3), (6, 7)], [(3, 4)], [(2, 3)], [(2, 8), (0, 3)], [(1, 2)], [(2, 3)], [(0, 3), (2, 8)], [(0, 5)], [(4, 5)], [(5, 6), (3, 4)], [(0, 5), (6, 9)], [(0, 3), (5, 6)], [(2, 3), (6, 7)], [(3, 4)], [(4, 5)], [(5, 6)], [(6, 7)], [(5, 6)]]","[[' swap'], [' swap', ' swap'], [' ZZ', ' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' swap', ' swap'], [' ZZ'], [' ZZ'], [' ZZ swap', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' swap'], [' swap'], [' swap'], [' ZZ'], [' ZZ']]","[[3, 13], [4, 13], [5, 14], [5, 15], [0, 3], [0, 5]]"
sabre_decay,6,10,"[[(0, 3), (9, 15)], [(2, 3), (0, 5), (14, 15)], [(1, 2), (3, 4), (5, 6)], [(2, 3), (6, 7)], [(3, 4)], [(2, 3)], [(0, 3), (2, 8)], [(1, 2), (0, 5)], [(2, 3)], [(0, 3), (2, 8)], [(0, 4), (3, 13)], [(4, 5), (13, 14), (2, 3)], [(5, 6)], [(0, 5)], [(5, 6)], [(6, 7)], [(5, 6)], [(5, 14)], [(4, 5)], [(3, 4)], [(3, 13)], [(13, 14)]]","[[' swap', ' swap'], [' swap', ' swap', ' swap'], [' ZZ', ' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' swap'], [' ZZ', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' swap'], [' swap'], [' ZZ'], [' ZZ'], [' swap'], [' swap'], [' ZZ'], [' swap'], [' ZZ'], [' swap'], [' ZZ']]","[[3, 13], [4, 13], [5, 14], [5, 15], [0, 3], [0, 5]]"
